Date,Material_ID,Base_Demand,Seasonal_Factor,Weekly_Factor,Noise,Final_Demand
2019-07-17,MAT097,20,1.1,1.0,-0.0842689154075353,20
2019-07-18,MAT097,20,1.1,1.0,-0.18259719405195476,17
2019-07-19,MAT097,20,1.1,1.05,-0.047689188944883026,21
2019-07-20,MAT097,20,1.1,1.1,0.01151966039759228,24
2019-07-21,MAT097,20,1.1,1.1,0.18981401059081865,28
2019-07-22,MAT097,20,1.1,1.05,0.09537459023421768,25
2019-07-23,MAT097,20,1.1,1.0,0.04152635386230702,22
2019-07-24,MAT097,20,1.1,1.0,0.014075773689838783,22
2019-07-25,MAT097,20,1.1,1.0,-0.072038720176029,20
2019-07-26,MAT097,20,1.1,1.05,-0.07022807154003999,21
2019-07-27,MAT097,20,1.1,1.1,0.07766192696488461,26
2019-07-28,MAT097,20,1.1,1.1,-0.011635672701552469,23
2019-07-29,MAT097,20,1.1,1.05,-0.009893740687635544,22
2019-07-30,MAT097,20,1.1,1.0,0.08220617918386247,23
2019-07-31,MAT097,20,1.1,1.0,0.0005862354161276784,22
2019-08-01,MAT097,20,1.0,1.0,-0.15739501138334486,16
2019-08-02,MAT097,20,1.0,1.05,0.18022689829109056,24
2019-08-03,MAT097,20,1.0,1.1,0.171425827006975,25
2019-08-04,MAT097,20,1.0,1.1,0.02503198746676638,22
2019-08-05,MAT097,20,1.0,1.05,-0.06527219044771224,19
2019-08-06,MAT097,20,1.0,1.0,-0.025920515963059776,19
2019-08-07,MAT097,20,1.0,1.0,-0.09268332280797763,18
2019-08-08,MAT097,20,1.0,1.0,-0.07616601282196772,18
2019-08-09,MAT097,20,1.0,1.05,-0.025996097928319806,20
2019-08-10,MAT097,20,1.0,1.1,0.1645905924785409,25
2019-08-11,MAT097,20,1.0,1.1,0.14614481258588197,25
2019-08-12,MAT097,20,1.0,1.05,0.005917483181396843,21
2019-08-13,MAT097,20,1.0,1.0,0.0035929045013035066,20
2019-08-14,MAT097,20,1.0,1.0,-0.08819232103224453,18
2019-08-15,MAT097,20,1.0,1.0,0.09295221592624103,21
2019-08-16,MAT097,20,1.0,1.05,-0.1705214727407002,17
2019-08-17,MAT097,20,1.0,1.1,0.001949115665564799,22
2019-08-18,MAT097,20,1.0,1.1,0.03426231300823415,22
2019-08-19,MAT097,20,1.0,1.05,-0.10385522172276872,18
2019-08-20,MAT097,20,1.0,1.0,0.11522393587280017,22
2019-08-21,MAT097,20,1.0,1.0,0.1918221848198599,23
2019-08-22,MAT097,20,1.0,1.0,-0.004433456035479677,19
2019-08-23,MAT097,20,1.0,1.05,0.10364133408816278,23
2019-08-24,MAT097,20,1.0,1.1,0.09291619343813101,24
2019-08-25,MAT097,20,1.0,1.1,0.04888213240907757,23
2019-08-26,MAT097,20,1.0,1.05,0.08680359196412979,22
2019-08-27,MAT097,20,1.0,1.0,0.19358247940067475,23
2019-08-28,MAT097,20,1.0,1.0,-0.022675482766926935,19
2019-08-29,MAT097,20,1.0,1.0,0.0043145584690892635,20
2019-08-30,MAT097,20,1.0,1.05,0.04351067417508983,21
2019-08-31,MAT097,20,1.0,1.1,-0.11818675571438364,19
2019-09-01,MAT097,20,0.95,1.1,0.1385240801315039,23
2019-09-02,MAT097,20,0.95,1.05,0.10813293137816649,22
2019-09-03,MAT097,20,0.95,1.0,-0.09980220297440479,17
2019-09-04,MAT097,20,0.95,1.0,0.15089016466975885,21
2019-09-05,MAT097,20,0.95,1.0,0.14049605759139716,21
2019-09-06,MAT097,20,0.95,1.05,0.09104878111573328,21
2019-09-07,MAT097,20,0.95,1.1,0.07682493025418391,22
2019-09-08,MAT097,20,0.95,1.1,0.06086110889472657,22
2019-09-09,MAT097,20,0.95,1.05,0.023068269848175504,20
2019-09-10,MAT097,20,0.95,1.0,0.11143088322104433,21
2019-09-11,MAT097,20,0.95,1.0,0.17030376266824354,22
2019-09-12,MAT097,20,0.95,1.0,-0.009573546572392788,18
2019-09-13,MAT097,20,0.95,1.05,-0.07746090755402468,18
2019-09-14,MAT097,20,0.95,1.1,-0.1941935107048538,16
2019-09-15,MAT097,20,0.95,1.1,-0.11300183714192819,18
2019-09-16,MAT097,20,0.95,1.05,-0.09507288361896565,18
2019-09-17,MAT097,20,0.95,1.0,0.11979239239011358,21
2019-09-18,MAT097,20,0.95,1.0,-0.061668802575776754,17
2019-09-19,MAT097,20,0.95,1.0,0.19032794959939203,22
2019-09-20,MAT097,20,0.95,1.05,-0.008444117024003939,19
2019-09-21,MAT097,20,0.95,1.1,0.003271425361454139,20
2019-09-22,MAT097,20,0.95,1.1,-0.08110643677793195,19
2019-09-23,MAT097,20,0.95,1.05,0.10168934298646909,21
2019-09-24,MAT097,20,0.95,1.0,-0.048969799690883636,18
2019-09-25,MAT097,20,0.95,1.0,-0.022906079520013167,18
2019-09-26,MAT097,20,0.95,1.0,0.13958070752602397,21
2019-09-27,MAT097,20,0.95,1.05,-0.048984547884965146,18
2019-09-28,MAT097,20,0.95,1.1,0.03168448024743947,21
2019-09-29,MAT097,20,0.95,1.1,0.16338199358677746,24
2019-09-30,MAT097,20,0.95,1.05,-0.035039861675319944,19
2019-10-01,MAT097,20,1.0,1.0,-0.16173782676780238,16
2019-10-02,MAT097,20,1.0,1.0,-0.1943764906472418,16
2019-10-03,MAT097,20,1.0,1.0,-0.07576187361595062,18
2019-10-04,MAT097,20,1.0,1.05,0.11977784936431352,23
2019-10-05,MAT097,20,1.0,1.1,0.12877841081604846,24
2019-10-06,MAT097,20,1.0,1.1,-0.13217304237098895,19
2019-10-07,MAT097,20,1.0,1.05,0.09197586308818329,22
2019-10-08,MAT097,20,1.0,1.0,-0.1430879110057251,17
2019-10-09,MAT097,20,1.0,1.0,-0.06748012375886261,18
2019-10-10,MAT097,20,1.0,1.0,-0.09993391687949088,18
2019-10-11,MAT097,20,1.0,1.05,0.031480074898342314,21
2019-10-12,MAT097,20,1.0,1.1,-0.03954473203542394,21
2019-10-13,MAT097,20,1.0,1.1,0.07959450687984926,23
2019-10-14,MAT097,20,1.0,1.05,0.08234398447621816,22
2019-10-15,MAT097,20,1.0,1.0,-0.14514772241358945,17
2019-10-16,MAT097,20,1.0,1.0,0.09472784948450508,21
2019-10-17,MAT097,20,1.0,1.0,0.07197776726252308,21
2019-10-18,MAT097,20,1.0,1.05,-0.06257196981322963,19
2019-10-19,MAT097,20,1.0,1.1,0.16268936039048904,25
2019-10-20,MAT097,20,1.0,1.1,-0.14683844030560486,18
2019-10-21,MAT097,20,1.0,1.05,-0.19700267717991463,16
2019-10-22,MAT097,20,1.0,1.0,-0.09220710454398656,18
2019-10-23,MAT097,20,1.0,1.0,0.10034632513868308,22
2019-10-24,MAT097,20,1.0,1.0,0.025359610357804874,20
2019-10-25,MAT097,20,1.0,1.05,-0.0986672718739262,18
2019-10-26,MAT097,20,1.0,1.1,-0.07139194822908565,20
2019-10-27,MAT097,20,1.0,1.1,-0.19648789353757112,17
2019-10-28,MAT097,20,1.0,1.05,-0.16938655116583395,17
2019-10-29,MAT097,20,1.0,1.0,-0.03799242708376993,19
2019-10-30,MAT097,20,1.0,1.0,0.17684441491983172,23
2019-10-31,MAT097,20,1.0,1.0,0.09523974682512831,21
2019-11-01,MAT097,20,1.2,1.05,0.18228859308478057,29
2019-11-02,MAT097,20,1.2,1.1,-0.06383579363274458,24
2019-11-03,MAT097,20,1.2,1.1,-0.162723681856202,22
2019-11-04,MAT097,20,1.2,1.05,0.08550338307663419,27
2019-11-05,MAT097,20,1.2,1.0,0.13198223070961151,27
2019-11-06,MAT097,20,1.2,1.0,-0.01993070595756538,23
2019-11-07,MAT097,20,1.2,1.0,0.1967479635626972,28
2019-11-08,MAT097,20,1.2,1.05,-0.015504713286075666,24
2019-11-09,MAT097,20,1.2,1.1,0.09187645550126017,28
2019-11-10,MAT097,20,1.2,1.1,-0.1799857474318201,21
2019-11-11,MAT097,20,1.2,1.05,0.05036233019723729,26
2019-11-12,MAT097,20,1.2,1.0,-0.17012071015916994,19
2019-11-13,MAT097,20,1.2,1.0,0.017776058018863006,24
2019-11-14,MAT097,20,1.2,1.0,-0.16743396103274857,19
2019-11-15,MAT097,20,1.2,1.05,-0.04943480558984503,23
2019-11-16,MAT097,20,1.2,1.1,0.022262762193079988,26
2019-11-17,MAT097,20,1.2,1.1,0.05652526015329318,27
2019-11-18,MAT097,20,1.2,1.05,0.05430366429934991,26
2019-11-19,MAT097,20,1.2,1.0,-0.14084283257909846,20
2019-11-20,MAT097,20,1.2,1.0,0.11906758290562797,26
2019-11-21,MAT097,20,1.2,1.0,-0.1476675321470333,20
2019-11-22,MAT097,20,1.2,1.05,0.06308414382904215,26
2019-11-23,MAT097,20,1.2,1.1,-0.03598248141837895,25
2019-11-24,MAT097,20,1.2,1.1,0.009486921099947254,26
2019-11-25,MAT097,20,1.2,1.05,-0.045572316565720694,24
2019-11-26,MAT097,20,1.2,1.0,-0.1255962739624248,20
2019-11-27,MAT097,20,1.2,1.0,0.1349349307170063,27
2019-11-28,MAT097,20,1.2,1.0,0.09273013344844655,26
2019-11-29,MAT097,20,1.2,1.05,0.04174234407896696,26
2019-11-30,MAT097,20,1.2,1.1,0.19056649557413613,31
2019-12-01,MAT097,20,3.0,1.1,-0.09573740370897706,59
2019-12-02,MAT097,20,3.0,1.05,-0.1090662820098196,56
2019-12-03,MAT097,20,3.0,1.0,0.011565238971876474,60
2019-12-04,MAT097,20,3.0,1.0,0.1647631883993208,69
2019-12-05,MAT097,20,3.0,1.0,0.14923739363473165,68
2019-12-06,MAT097,20,3.0,1.05,-0.07230645166220287,58
2019-12-07,MAT097,20,3.0,1.1,0.03841421253321181,68
2019-12-08,MAT097,20,3.0,1.1,0.1044137424803755,72
2019-12-09,MAT097,20,3.0,1.05,0.08586160203618193,68
2019-12-10,MAT097,20,3.0,1.0,-0.09045211856211816,54
2019-12-11,MAT097,20,3.0,1.0,-0.058412591516183276,56
2019-12-12,MAT097,20,3.0,1.0,-0.0910269876267646,54
2019-12-13,MAT097,20,3.0,1.05,-0.13579234191647144,54
2019-12-14,MAT097,20,3.0,1.1,-0.17101340738859092,54
2019-12-15,MAT097,20,3.0,1.1,0.14995666381654044,75
2019-12-16,MAT097,20,3.0,1.05,0.11790389065974405,70
2019-12-17,MAT097,20,3.0,1.0,-0.03524608179600991,57
2019-12-18,MAT097,20,3.0,1.0,0.11516150141269915,66
2019-12-19,MAT097,20,3.0,1.0,-0.052833774449998705,56
2019-12-20,MAT097,20,3.0,1.05,-0.18537151565855822,51
2019-12-21,MAT097,20,3.0,1.1,-0.10664438712036857,58
2019-12-22,MAT097,20,3.0,1.1,0.11708226082734885,73
2019-12-23,MAT097,20,3.0,1.05,0.10889480958590386,69
2019-12-24,MAT097,20,3.0,1.0,-0.14375656703916218,51
2019-12-25,MAT097,20,3.0,1.0,0.03384613584220664,62
2019-12-26,MAT097,20,3.0,1.0,-0.06756373400945828,55
2019-12-27,MAT097,20,3.0,1.05,-0.07768225769373488,58
2019-12-28,MAT097,20,3.0,1.1,0.15501792883995197,76
2019-12-29,MAT097,20,3.0,1.1,-0.07068063084745765,61
2019-12-30,MAT097,20,3.0,1.05,0.05997745848076763,66
2019-12-31,MAT097,20,3.0,1.0,-0.1639105689866535,50
2020-01-01,MAT097,20,0.9,1.0,0.008524571424895072,18
2020-01-02,MAT097,20,0.9,1.0,0.1807508308741192,21
2020-01-03,MAT097,20,0.9,1.05,0.15586578083802854,21
2020-01-04,MAT097,20,0.9,1.1,0.10159795957215295,21
2020-01-05,MAT097,20,0.9,1.1,-0.06159213361375532,18
2020-01-06,MAT097,20,0.9,1.05,0.08888661803911713,20
2020-01-07,MAT097,20,0.9,1.0,0.19483966566716,21
2020-01-08,MAT097,20,0.9,1.0,0.18738291755451003,21
2020-01-09,MAT097,20,0.9,1.0,-0.016138702563419205,17
2020-01-10,MAT097,20,0.9,1.05,-0.07696283859330007,17
2020-01-11,MAT097,20,0.9,1.1,-0.1664631884216884,16
2020-01-12,MAT097,20,0.9,1.1,0.07437752768151817,21
2020-01-13,MAT097,20,0.9,1.05,-0.05393117728489419,17
2020-01-14,MAT097,20,0.9,1.0,0.10213289591545904,19
2020-01-15,MAT097,20,0.9,1.0,0.1937376923825282,21
2020-01-16,MAT097,20,0.9,1.0,0.11168624252278087,20
2020-01-17,MAT097,20,0.9,1.05,0.11303304763825894,21
2020-01-18,MAT097,20,0.9,1.1,0.17025293261517865,23
2020-01-19,MAT097,20,0.9,1.1,0.11921602104244461,22
2020-01-20,MAT097,20,0.9,1.05,0.08532972459304078,20
2020-01-21,MAT097,20,0.9,1.0,-0.017092519117859195,17
2020-01-22,MAT097,20,0.9,1.0,0.021739633562555788,18
2020-01-23,MAT097,20,0.9,1.0,-0.10398108522308909,16
2020-01-24,MAT097,20,0.9,1.05,-0.18744519366416862,15
2020-01-25,MAT097,20,0.9,1.1,-0.16207313545409546,16
2020-01-26,MAT097,20,0.9,1.1,-0.003163913056570239,19
2020-01-27,MAT097,20,0.9,1.05,-0.19758522635896966,15
2020-01-28,MAT097,20,0.9,1.0,-0.10573407251115126,16
2020-01-29,MAT097,20,0.9,1.0,-0.01056835856464669,17
2020-01-30,MAT097,20,0.9,1.0,0.07665659111725914,19
2020-01-31,MAT097,20,0.9,1.05,-0.03741289617989002,18
2020-02-01,MAT097,20,0.95,1.1,0.045562150309451155,21
2020-02-02,MAT097,20,0.95,1.1,-0.15555355327389592,17
2020-02-03,MAT097,20,0.95,1.05,-0.05720486681371556,18
2020-02-04,MAT097,20,0.95,1.0,-0.16689618508779258,15
2020-02-05,MAT097,20,0.95,1.0,-0.11509806610474844,16
2020-02-06,MAT097,20,0.95,1.0,-0.01364149345518878,18
2020-02-07,MAT097,20,0.95,1.05,0.05191676553560309,20
2020-02-08,MAT097,20,0.95,1.1,0.029539898169618134,21
2020-02-09,MAT097,20,0.95,1.1,-0.09904399729716579,18
2020-02-10,MAT097,20,0.95,1.05,0.07953902446746658,21
2020-02-11,MAT097,20,0.95,1.0,0.02556482172397198,19
2020-02-12,MAT097,20,0.95,1.0,0.021919333712277556,19
2020-02-13,MAT097,20,0.95,1.0,0.155995069424762,21
2020-02-14,MAT097,20,0.95,1.05,-0.08376488407845017,18
2020-02-15,MAT097,20,0.95,1.1,0.05051473466335793,21
2020-02-16,MAT097,20,0.95,1.1,0.06368639148447353,22
2020-02-17,MAT097,20,0.95,1.05,0.1713262423769843,23
2020-02-18,MAT097,20,0.95,1.0,0.046093344475999304,19
2020-02-19,MAT097,20,0.95,1.0,-0.10478982052606703,17
2020-02-20,MAT097,20,0.95,1.0,-0.13930357222957876,16
2020-02-21,MAT097,20,0.95,1.05,-0.10678299263942836,17
2020-02-22,MAT097,20,0.95,1.1,0.14807414581153538,23
2020-02-23,MAT097,20,0.95,1.1,0.12768163837244578,23
2020-02-24,MAT097,20,0.95,1.05,0.15893067209352518,23
2020-02-25,MAT097,20,0.95,1.0,-0.009940806945833852,18
2020-02-26,MAT097,20,0.95,1.0,0.07041931772795662,20
2020-02-27,MAT097,20,0.95,1.0,-0.15577916193658942,16
2020-02-28,MAT097,20,0.95,1.05,-0.10292890835104429,17
2020-02-29,MAT097,20,0.95,1.1,0.0998389938709876,22
2020-03-01,MAT097,20,1.0,1.1,-0.10200162360697972,19
2020-03-02,MAT097,20,1.0,1.05,-0.0619715685465165,19
2020-03-03,MAT097,20,1.0,1.0,-0.051133893496149385,18
2020-03-04,MAT097,20,1.0,1.0,0.01728823099363236,20
2020-03-05,MAT097,20,1.0,1.0,-0.15823307385695112,16
2020-03-06,MAT097,20,1.0,1.05,0.10255402029004296,23
2020-03-07,MAT097,20,1.0,1.1,-0.19697889016453327,17
2020-03-08,MAT097,20,1.0,1.1,0.1895941657535407,26
2020-03-09,MAT097,20,1.0,1.05,-0.12833834519024478,18
2020-03-10,MAT097,20,1.0,1.0,-0.10872005926584097,17
2020-03-11,MAT097,20,1.0,1.0,-0.0051368378967737716,19
2020-03-12,MAT097,20,1.0,1.0,-0.07107113578907584,18
2020-03-13,MAT097,20,1.0,1.05,-0.15988945556198628,17
2020-03-14,MAT097,20,1.0,1.1,-0.1290286563111475,19
2020-03-15,MAT097,20,1.0,1.1,-0.1479581824189068,18
2020-03-16,MAT097,20,1.0,1.05,-0.07170715958276583,19
2020-03-17,MAT097,20,1.0,1.0,0.14082973923566577,22
2020-03-18,MAT097,20,1.0,1.0,-0.10217030364296482,17
2020-03-19,MAT097,20,1.0,1.0,0.0266775995515455,20
2020-03-20,MAT097,20,1.0,1.05,-0.19526742055572754,16
2020-03-21,MAT097,20,1.0,1.1,0.047084966692620384,23
2020-03-22,MAT097,20,1.0,1.1,-0.19083240913638144,17
2020-03-23,MAT097,20,1.0,1.05,-0.12225318428504953,18
2020-03-24,MAT097,20,1.0,1.0,0.14454468601036347,22
2020-03-25,MAT097,20,1.0,1.0,0.01969390579680183,20
2020-03-26,MAT097,20,1.0,1.0,0.003629720245449969,20
2020-03-27,MAT097,20,1.0,1.05,-0.09199003834990904,19
2020-03-28,MAT097,20,1.0,1.1,0.014826066290081652,22
2020-03-29,MAT097,20,1.0,1.1,-0.168550599941248,18
2020-03-30,MAT097,20,1.0,1.05,-0.06349418600379506,19
2020-03-31,MAT097,20,1.0,1.0,-0.05260952462756699,18
2020-04-01,MAT097,20,1.05,1.0,-0.12349279322050753,18
2020-04-02,MAT097,20,1.05,1.0,-0.10006018727615551,18
2020-04-03,MAT097,20,1.05,1.05,0.14671093663429785,25
2020-04-04,MAT097,20,1.05,1.1,-0.16459055799920144,19
2020-04-05,MAT097,20,1.05,1.1,0.11744804360461258,25
2020-04-06,MAT097,20,1.05,1.05,-0.16749038148907025,18
2020-04-07,MAT097,20,1.05,1.0,0.04666656014081633,21
2020-04-08,MAT097,20,1.05,1.0,-0.05990855569198886,19
2020-04-09,MAT097,20,1.05,1.0,0.11782079043543336,23
2020-04-10,MAT097,20,1.05,1.05,-0.06966168619695343,20
2020-04-11,MAT097,20,1.05,1.1,0.18182805351599557,27
2020-04-12,MAT097,20,1.05,1.1,0.12700399336576074,26
2020-04-13,MAT097,20,1.05,1.05,0.07246574420240492,23
2020-04-14,MAT097,20,1.05,1.0,-0.0859190718635876,19
2020-04-15,MAT097,20,1.05,1.0,0.06540769296961102,22
2020-04-16,MAT097,20,1.05,1.0,-0.02251580635964942,20
2020-04-17,MAT097,20,1.05,1.05,0.13913889912691618,25
2020-04-18,MAT097,20,1.05,1.1,0.020795100440515857,23
2020-04-19,MAT097,20,1.05,1.1,-0.19746437905766304,18
2020-04-20,MAT097,20,1.05,1.05,-0.12842877836914662,19
2020-04-21,MAT097,20,1.05,1.0,0.12233103738481516,23
2020-04-22,MAT097,20,1.05,1.0,0.19347182760632797,25
2020-04-23,MAT097,20,1.05,1.0,-0.18271707132873527,17
2020-04-24,MAT097,20,1.05,1.05,-0.17348042167197228,18
2020-04-25,MAT097,20,1.05,1.1,-0.12060924306027046,20
2020-04-26,MAT097,20,1.05,1.1,-0.048682605288999786,21
2020-04-27,MAT097,20,1.05,1.05,-0.09479060278550816,19
2020-04-28,MAT097,20,1.05,1.0,-0.14254885094614128,18
2020-04-29,MAT097,20,1.05,1.0,0.0719541897419369,22
2020-04-30,MAT097,20,1.05,1.0,-0.16981894223965985,17
2020-05-01,MAT097,20,1.1,1.05,-0.17979126017863398,18
2020-05-02,MAT097,20,1.1,1.1,-0.15408806846389123,20
2020-05-03,MAT097,20,1.1,1.1,0.1959674107791166,28
2020-05-04,MAT097,20,1.1,1.05,0.013896481261136767,23
2020-05-05,MAT097,20,1.1,1.0,-0.12809475017389632,19
2020-05-06,MAT097,20,1.1,1.0,0.02448835390320117,22
2020-05-07,MAT097,20,1.1,1.0,-0.10390764454871788,19
2020-05-08,MAT097,20,1.1,1.05,-0.09334731863645579,20
2020-05-09,MAT097,20,1.1,1.1,-0.10108955797905016,21
2020-05-10,MAT097,20,1.1,1.1,0.079521969655718,26
2020-05-11,MAT097,20,1.1,1.05,0.07800654076545233,24
2020-05-12,MAT097,20,1.1,1.0,0.08355770012409908,23
2020-05-13,MAT097,20,1.1,1.0,0.17575266821007662,25
2020-05-14,MAT097,20,1.1,1.0,-0.12158501891239731,19
2020-05-15,MAT097,20,1.1,1.05,0.0021454329573432074,23
2020-05-16,MAT097,20,1.1,1.1,0.19159319416089632,28
2020-05-17,MAT097,20,1.1,1.1,0.06732509882311682,25
2020-05-18,MAT097,20,1.1,1.05,0.007988982771225533,23
2020-05-19,MAT097,20,1.1,1.0,-0.09068890951685976,20
2020-05-20,MAT097,20,1.1,1.0,-0.012545628932196878,21
2020-05-21,MAT097,20,1.1,1.0,0.031271817089773946,22
2020-05-22,MAT097,20,1.1,1.05,-0.19646385835567567,18
2020-05-23,MAT097,20,1.1,1.1,0.05086976503219126,25
2020-05-24,MAT097,20,1.1,1.1,0.06293253679911631,25
2020-05-25,MAT097,20,1.1,1.05,-0.16748861821313601,19
2020-05-26,MAT097,20,1.1,1.0,-0.035404224207567114,21
2020-05-27,MAT097,20,1.1,1.0,-0.017499788460727222,21
2020-05-28,MAT097,20,1.1,1.0,0.09966262892258437,24
2020-05-29,MAT097,20,1.1,1.05,0.10010880788315657,25
2020-05-30,MAT097,20,1.1,1.1,-0.04941117011695581,23
2020-05-31,MAT097,20,1.1,1.1,-0.06714762064702279,22
2020-06-01,MAT097,20,1.15,1.05,-0.16328173282378083,20
2020-06-02,MAT097,20,1.15,1.0,-0.08974265398369102,20
2020-06-03,MAT097,20,1.15,1.0,0.008451313457018161,23
2020-06-04,MAT097,20,1.15,1.0,0.09346519943274106,25
2020-06-05,MAT097,20,1.15,1.05,-0.1583879075426623,20
2020-06-06,MAT097,20,1.15,1.1,0.11245367114142046,28
2020-06-07,MAT097,20,1.15,1.1,0.05429476920955584,26
2020-06-08,MAT097,20,1.15,1.05,0.19118899566930497,28
2020-06-09,MAT097,20,1.15,1.0,0.00749247498939995,23
2020-06-10,MAT097,20,1.15,1.0,-0.19870674195671156,18
2020-06-11,MAT097,20,1.15,1.0,-0.06325576543612807,21
2020-06-12,MAT097,20,1.15,1.05,0.024894623929383075,24
2020-06-13,MAT097,20,1.15,1.1,0.06413655175915994,26
2020-06-14,MAT097,20,1.15,1.1,0.15045816014516833,29
2020-06-15,MAT097,20,1.15,1.05,0.13613421081948013,27
2020-06-16,MAT097,20,1.15,1.0,-0.11575950309516254,20
2020-06-17,MAT097,20,1.15,1.0,-0.11846010557457083,20
2020-06-18,MAT097,20,1.15,1.0,-0.04830163357387657,21
2020-06-19,MAT097,20,1.15,1.05,0.02310327303906745,24
2020-06-20,MAT097,20,1.15,1.1,-0.049584298932969645,24
2020-06-21,MAT097,20,1.15,1.1,-0.17662025576782237,20
2020-06-22,MAT097,20,1.15,1.05,-0.12414802080167085,21
2020-06-23,MAT097,20,1.15,1.0,-0.11685632375630944,20
2020-06-24,MAT097,20,1.15,1.0,0.1529380144900589,26
2020-06-25,MAT097,20,1.15,1.0,0.030594604095719374,23
2020-06-26,MAT097,20,1.15,1.05,-0.1863233936440885,19
2020-06-27,MAT097,20,1.15,1.1,-0.1509372977797274,21
2020-06-28,MAT097,20,1.15,1.1,0.16675489699545787,29
2020-06-29,MAT097,20,1.15,1.05,0.03749909029676246,25
2020-06-30,MAT097,20,1.15,1.0,0.02772660599089427,23
2020-07-01,MAT097,20,1.1,1.0,-0.026080238366685993,21
2020-07-02,MAT097,20,1.1,1.0,-0.01261971931240552,21
2020-07-03,MAT097,20,1.1,1.05,0.077579789923299,24
2020-07-04,MAT097,20,1.1,1.1,0.09990666805203946,26
2020-07-05,MAT097,20,1.1,1.1,-0.1106084971585013,21
2020-07-06,MAT097,20,1.1,1.05,-0.09285093686950892,20
2020-07-07,MAT097,20,1.1,1.0,0.004406125578508557,22
2020-07-08,MAT097,20,1.1,1.0,-0.07246883526300274,20
2020-07-09,MAT097,20,1.1,1.0,-0.16392022031779452,18
2020-07-10,MAT097,20,1.1,1.05,0.05379663084189962,24
2020-07-11,MAT097,20,1.1,1.1,0.03696223850709432,25
2020-07-12,MAT097,20,1.1,1.1,-0.07130932300576087,22
2020-07-13,MAT097,20,1.1,1.05,0.15069451667357242,26
2020-07-14,MAT097,20,1.1,1.0,0.10444294783728603,24
2020-07-15,MAT097,20,1.1,1.0,-0.18972883378171623,17
2020-07-16,MAT097,20,1.1,1.0,0.15367207387659193,25
2020-07-17,MAT097,20,1.1,1.05,-0.02330006038113286,22
2020-07-18,MAT097,20,1.1,1.1,0.01831578689266125,24
2020-07-19,MAT097,20,1.1,1.1,0.10385903709241578,26
2020-07-20,MAT097,20,1.1,1.05,0.1848816052929409,27
2020-07-21,MAT097,20,1.1,1.0,-0.1490902495121081,18
2020-07-22,MAT097,20,1.1,1.0,-0.01239136389907114,21
2020-07-23,MAT097,20,1.1,1.0,0.18298851505226044,26
2020-07-24,MAT097,20,1.1,1.05,0.01934156562813652,23
2020-07-25,MAT097,20,1.1,1.1,0.1407555606521429,27
2020-07-26,MAT097,20,1.1,1.1,0.16604786130705712,28
2020-07-27,MAT097,20,1.1,1.05,-0.0207705956651269,22
2020-07-28,MAT097,20,1.1,1.0,0.058325802248498704,23
2020-07-29,MAT097,20,1.1,1.0,-0.11729208613733132,19
2020-07-30,MAT097,20,1.1,1.0,-0.17099425839810328,18
2020-07-31,MAT097,20,1.1,1.05,0.08881964340580073,25
2020-08-01,MAT097,20,1.0,1.1,0.16372012466366487,25
2020-08-02,MAT097,20,1.0,1.1,0.11362712248657297,24
2020-08-03,MAT097,20,1.0,1.05,-0.19190707406368862,16
2020-08-04,MAT097,20,1.0,1.0,-0.11329660411813341,17
2020-08-05,MAT097,20,1.0,1.0,-0.06502604158316783,18
2020-08-06,MAT097,20,1.0,1.0,-0.04636642966749921,19
2020-08-07,MAT097,20,1.0,1.05,0.13959401763536283,23
2020-08-08,MAT097,20,1.0,1.1,0.13652330991965012,25
2020-08-09,MAT097,20,1.0,1.1,-0.06272323713506617,20
2020-08-10,MAT097,20,1.0,1.05,-0.030901829032812744,20
2020-08-11,MAT097,20,1.0,1.0,-0.10984127089799284,17
2020-08-12,MAT097,20,1.0,1.0,0.1292214799791615,22
2020-08-13,MAT097,20,1.0,1.0,-0.003225458622891031,19
2020-08-14,MAT097,20,1.0,1.05,-0.1939166775357488,16
2020-08-15,MAT097,20,1.0,1.1,0.006242775152598051,22
2020-08-16,MAT097,20,1.0,1.1,-0.04139150735206712,21
2020-08-17,MAT097,20,1.0,1.05,-0.16322679130060713,17
2020-08-18,MAT097,20,1.0,1.0,0.129835512718734,22
2020-08-19,MAT097,20,1.0,1.0,-0.1656628069959437,16
2020-08-20,MAT097,20,1.0,1.0,-0.07089392485989401,18
2020-08-21,MAT097,20,1.0,1.05,0.18352345131615055,24
2020-08-22,MAT097,20,1.0,1.1,0.17192527260954693,25
2020-08-23,MAT097,20,1.0,1.1,0.19286297363755073,26
2020-08-24,MAT097,20,1.0,1.05,0.11447264892247849,23
2020-08-25,MAT097,20,1.0,1.0,0.11864062555535865,22
2020-08-26,MAT097,20,1.0,1.0,0.10770435745147061,22
2020-08-27,MAT097,20,1.0,1.0,-0.17005169674954762,16
2020-08-28,MAT097,20,1.0,1.05,0.10192644237643278,23
2020-08-29,MAT097,20,1.0,1.1,-0.016338536475036497,21
2020-08-30,MAT097,20,1.0,1.1,0.057921113055662055,23
2020-08-31,MAT097,20,1.0,1.05,0.17685842669101404,24
2020-09-01,MAT097,20,0.95,1.0,0.07623722631661184,20
2020-09-02,MAT097,20,0.95,1.0,-0.11720418422725683,16
2020-09-03,MAT097,20,0.95,1.0,-0.16089144332227445,15
2020-09-04,MAT097,20,0.95,1.05,-0.03872433774985065,19
